municipio,nombre_municipio,localidad,nombre_localidad,ageb,ab_num_viviendas,ab_probability,c_mas_num_viviendas,c_mas_probability,c_num_viviendas,c_probability,c_menos_num_viviendas,c_menos_probability,d_mas_num_viviendas,d_mas_probability,d_num_viviendas,d_probability,e_num_viviendas,e_probability,nivel_predominante,num_viviendas,tamano_localidad,clave_ageb
120,Zapopan,231,Tesistán (San Francisco Tesistán),4003,6,0.012269938650306749,27,0.05521472392638037,85,0.1738241308793456,91,0.18609406952965235,96,0.19631901840490798,167,0.34151329243353784,17,0.034764826175869123,D,489,"50,000 a 99,999",1412002314003
120,Zapopan,231,Tesistán (San Francisco Tesistán),4145,49,0.03271028037383177,120,0.0801068090787717,252,0.16822429906542055,270,0.1802403204272363,296,0.19759679572763686,425,0.28371161548731644,86,0.05740987983978638,D,1498,"50,000 a 99,999",1412002314145
120,Zapopan,231,Tesistán (San Francisco Tesistán),415A,16,0.026533996683250415,65,0.1077943615257048,84,0.13930348258706468,119,0.19734660033167495,98,0.1625207296849088,186,0.30845771144278605,35,0.05804311774461028,D,603,"50,000 a 99,999",141200231415A
120,Zapopan,231,Tesistán (San Francisco Tesistán),4164,29,0.029322548028311426,100,0.10111223458038422,162,0.16380182002022245,160,0.16177957532861476,166,0.1678463094034378,301,0.30434782608695654,71,0.0717896865520728,D,989,"50,000 a 99,999",1412002314164
120,Zapopan,231,Tesistán (San Francisco Tesistán),4179,69,0.03735787763941527,216,0.11694639956686519,324,0.17541959935029777,357,0.19328641039523553,349,0.1889550622631294,470,0.25446670276123445,62,0.033567948023822416,D,1847,"50,000 a 99,999",1412002314179
120,Zapopan,231,Tesistán (San Francisco Tesistán),4817,0,0.0,,,4,0.2,6,0.3,3,0.15,6,0.3,0,0.0,D,20,"50,000 a 99,999",1412002314817
120,Zapopan,231,Tesistán (San Francisco Tesistán),5035,0,0.0,,,4,0.11428571428571428,15,0.42857142857142855,6,0.17142857142857143,7,0.2,,,C-,35,"50,000 a 99,999",1412002315035
120,Zapopan,231,Tesistán (San Francisco Tesistán),5590,0,0.0,,,5,0.13513513513513514,8,0.21621621621621623,8,0.21621621621621623,13,0.35135135135135137,,,D,37,"50,000 a 99,999",1412002315590
120,Zapopan,231,Tesistán (San Francisco Tesistán),5618,27,0.09642857142857143,64,0.22857142857142856,55,0.19642857142857142,75,0.26785714285714285,33,0.11785714285714285,24,0.08571428571428572,,,C-,280,"50,000 a 99,999",1412002315618
120,Zapopan,231,Tesistán (San Francisco Tesistán),5726,358,0.2137313432835821,559,0.3337313432835821,359,0.2143283582089552,197,0.11761194029850747,118,0.07044776119402985,79,0.047164179104477615,5,0.0029850746268656717,C+,1675,"50,000 a 99,999",1412002315726
120,Zapopan,231,Tesistán (San Francisco Tesistán),5730,45,0.1347305389221557,98,0.2934131736526946,82,0.24550898203592814,56,0.16766467065868262,32,0.09580838323353294,20,0.059880239520958084,,,C+,334,"50,000 a 99,999",1412002315730
120,Zapopan,231,Tesistán (San Francisco Tesistán),5779,20,0.025477707006369428,45,0.05732484076433121,99,0.12611464968152866,145,0.18471337579617833,136,0.1732484076433121,277,0.35286624203821654,63,0.08025477707006369,D,785,"50,000 a 99,999",1412002315779
120,Zapopan,231,Tesistán (San Francisco Tesistán),5872,88,0.08224299065420561,184,0.17196261682242991,197,0.18411214953271027,227,0.21214953271028036,151,0.1411214953271028,190,0.17757009345794392,33,0.0308411214953271,C-,1070,"50,000 a 99,999",1412002315872
120,Zapopan,231,Tesistán (San Francisco Tesistán),5887,49,0.06064356435643564,98,0.12128712871287128,129,0.15965346534653466,167,0.20668316831683167,150,0.18564356435643564,178,0.2202970297029703,37,0.04579207920792079,D,808,"50,000 a 99,999",1412002315887
120,Zapopan,231,Tesistán (San Francisco Tesistán),6207,,,,,6,0.13043478260869565,5,0.10869565217391304,12,0.2608695652173913,17,0.3695652173913043,4,0.08695652173913043,D,46,"50,000 a 99,999",1412002316207
120,Zapopan,231,Tesistán (San Francisco Tesistán),6211,0,0.0,,,5,0.23809523809523808,7,0.3333333333333333,,,4,0.19047619047619047,,,C-,21,"50,000 a 99,999",1412002316211
120,Zapopan,231,Tesistán (San Francisco Tesistán),6226,,,,,3,0.07894736842105263,7,0.18421052631578946,8,0.21052631578947367,12,0.3157894736842105,5,0.13157894736842105,D,38,"50,000 a 99,999",1412002316226
120,Zapopan,231,Tesistán (San Francisco Tesistán),6230,35,0.035,109,0.109,240,0.24,249,0.249,206,0.206,152,0.152,9,0.009,C-,1000,"50,000 a 99,999",1412002316230
120,Zapopan,231,Tesistán (San Francisco Tesistán),6245,14,0.03255813953488372,62,0.14418604651162792,123,0.28604651162790695,98,0.22790697674418606,78,0.1813953488372093,50,0.11627906976744186,5,0.011627906976744186,C,430,"50,000 a 99,999",1412002316245
120,Zapopan,231,Tesistán (San Francisco Tesistán),625A,71,0.3397129186602871,77,0.3684210526315789,32,0.15311004784688995,12,0.05741626794258373,12,0.05741626794258373,5,0.023923444976076555,0,0.0,C+,209,"50,000 a 99,999",141200231625A
120,Zapopan,231,Tesistán (San Francisco Tesistán),6264,13,0.032418952618453865,61,0.15211970074812967,99,0.24688279301745636,87,0.2169576059850374,77,0.19201995012468828,62,0.1546134663341646,,,C,401,"50,000 a 99,999",1412002316264
120,Zapopan,231,Tesistán (San Francisco Tesistán),6404,,,11,0.08943089430894309,24,0.1951219512195122,12,0.0975609756097561,19,0.15447154471544716,48,0.3902439024390244,7,0.056910569105691054,D,123,"50,000 a 99,999",1412002316404
120,Zapopan,231,Tesistán (San Francisco Tesistán),6476,0,0.0,0,0.0,0,0.0,,,,,9,0.6428571428571429,,,D,14,"50,000 a 99,999",1412002316476
120,Zapopan,231,Tesistán (San Francisco Tesistán),6480,0,0.0,0,0.0,,,,,,,,,0,0.0,D,4,"50,000 a 99,999",1412002316480
120,Zapopan,231,Tesistán (San Francisco Tesistán),6654,84,0.10108303249097472,183,0.22021660649819494,152,0.1829121540312876,123,0.148014440433213,128,0.15403128760529483,130,0.15643802647412755,31,0.03730445246690734,C+,831,"50,000 a 99,999",1412002316654
120,Zapopan,231,Tesistán (San Francisco Tesistán),6669,43,0.10723192019950124,113,0.2817955112219451,104,0.2593516209476309,71,0.1770573566084788,45,0.11221945137157108,20,0.04987531172069826,5,0.012468827930174564,C+,401,"50,000 a 99,999",1412002316669
120,Zapopan,231,Tesistán (San Francisco Tesistán),6673,25,0.04789272030651341,88,0.1685823754789272,103,0.19731800766283525,85,0.16283524904214558,82,0.15708812260536398,118,0.2260536398467433,21,0.040229885057471264,D,522,"50,000 a 99,999",1412002316673
120,Zapopan,231,Tesistán (San Francisco Tesistán),6688,12,0.03361344537815126,36,0.10084033613445378,67,0.1876750700280112,66,0.18487394957983194,75,0.21008403361344538,90,0.25210084033613445,11,0.03081232492997199,D,357,"50,000 a 99,999",1412002316688
120,Zapopan,231,Tesistán (San Francisco Tesistán),6692,19,0.06506849315068493,29,0.09931506849315068,48,0.1643835616438356,72,0.2465753424657534,56,0.1917808219178082,58,0.19863013698630136,10,0.03424657534246575,C-,292,"50,000 a 99,999",1412002316692
120,Zapopan,231,Tesistán (San Francisco Tesistán),696A,116,0.28431372549019607,123,0.3014705882352941,85,0.20833333333333334,56,0.13725490196078433,19,0.04656862745098039,9,0.022058823529411766,0,0.0,C+,408,"50,000 a 99,999",141200231696A
120,Zapopan,231,Tesistán (San Francisco Tesistán),6974,35,0.19337016574585636,74,0.4088397790055249,46,0.2541436464088398,12,0.06629834254143646,8,0.04419889502762431,6,0.03314917127071823,0,0.0,C+,181,"50,000 a 99,999",1412002316974
120,Zapopan,231,Tesistán (San Francisco Tesistán),6989,87,0.1141732283464567,233,0.30577427821522307,179,0.23490813648293962,141,0.18503937007874016,82,0.10761154855643044,35,0.045931758530183726,5,0.006561679790026247,C+,762,"50,000 a 99,999",1412002316989
120,Zapopan,231,Tesistán (San Francisco Tesistán),6993,6,0.018072289156626505,27,0.08132530120481928,63,0.1897590361445783,88,0.26506024096385544,86,0.25903614457831325,62,0.18674698795180722,0,0.0,C-,332,"50,000 a 99,999",1412002316993
120,Zapopan,231,Tesistán (San Francisco Tesistán),7173,0,0.0,,,,,9,0.34615384615384615,11,0.4230769230769231,3,0.11538461538461539,0,0.0,D+,26,"50,000 a 99,999",1412002317173
120,Zapopan,231,Tesistán (San Francisco Tesistán),7192,41,0.09601873536299765,131,0.30679156908665106,117,0.27400468384074944,65,0.1522248243559719,47,0.11007025761124122,26,0.06088992974238876,0,0.0,C+,427,"50,000 a 99,999",1412002317192
120,Zapopan,231,Tesistán (San Francisco Tesistán),7224,0,0.0,0,0.0,0,0.0,0,0.0,3,0.23076923076923078,7,0.5384615384615384,3,0.23076923076923078,D,13,"50,000 a 99,999",1412002317224
120,Zapopan,231,Tesistán (San Francisco Tesistán),7239,0,0.0,,,0,0.0,,,3,0.17647058823529413,9,0.5294117647058824,,,D,17,"50,000 a 99,999",1412002317239
120,Zapopan,231,Tesistán (San Francisco Tesistán),7243,0,0.0,,,,,4,0.15384615384615385,12,0.46153846153846156,7,0.2692307692307692,,,D+,26,"50,000 a 99,999",1412002317243
120,Zapopan,231,Tesistán (San Francisco Tesistán),7351,8,0.032,15,0.06,41,0.164,58,0.232,70,0.28,57,0.228,,,D+,250,"50,000 a 99,999",1412002317351
120,Zapopan,231,Tesistán (San Francisco Tesistán),7436,,,,,,,7,0.1346153846153846,13,0.25,25,0.4807692307692308,3,0.057692307692307696,D,52,"50,000 a 99,999",1412002317436
120,Zapopan,232,El Tempisque,0138,0,,0,,0,,0,,0,,0,,0,,E,0,1 a 249,1412002320138
120,Zapopan,235,El Texcalame,0015,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,1.0,0,0.0,D,5,1 a 249,1412002350015
120,Zapopan,242,Valle de Guadalupe,5567,,,,,,,,,,,,,,,,,1 a 249,1412002425567
120,Zapopan,243,La Venta del Astillero,4709,81,0.09173272933182333,99,0.11211778029445074,185,0.20951302378255945,175,0.19818799546998866,168,0.19026047565118911,152,0.17214043035107587,23,0.026047565118912798,C,883,"5,000 a 9,999",1412002434709
120,Zapopan,243,La Venta del Astillero,4713,22,0.03648424543946932,50,0.08291873963515754,90,0.14925373134328357,102,0.1691542288557214,87,0.14427860696517414,201,0.3333333333333333,51,0.0845771144278607,D,603,"5,000 a 9,999",1412002434713
120,Zapopan,249,Rancho San José de Rábago,0049,,,,,,,,,,,,,,,,,1 a 249,1412002490049
120,Zapopan,250,El Zapotillo,5567,,,,,,,,,,,,,,,,,1 a 249,1412002505567
120,Zapopan,253,El Pelillo,0091,,,,,,,,,,,,,,,,,1 a 249,1412002530091
120,Zapopan,255,La Coronilla del Ocote,0015,0,0.0,0,0.0,0,0.0,3,0.09090909090909091,7,0.21212121212121213,16,0.48484848484848486,7,0.21212121212121213,D,33,1 a 249,1412002550015
120,Zapopan,258,San José,0087,0,,0,,0,,0,,0,,0,,0,,E,0,1 a 249,1412002580087
120,Zapopan,259,Rancho el Carro,0104,,,,,,,,,,,,,,,,,1 a 249,1412002590104
120,Zapopan,263,Los Colorines,0104,,,0,0.0,,,,,7,0.28,12,0.48,,,D,25,1 a 249,1412002630104
120,Zapopan,264,Los Cedros [Granja],0104,,,,,,,,,,,,,,,,,1 a 249,1412002640104
120,Zapopan,268,Los Timbres,0053,,,,,,,,,,,,,,,,,1 a 249,1412002680053
120,Zapopan,270,Milpillas,002A,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,D,3,1 a 249,141200270002A
120,Zapopan,271,Fuentecillas,0034,0,0.0,0,0.0,,,0,0.0,0,0.0,4,0.5714285714285714,,,D,7,1 a 249,1412002710034
120,Zapopan,272,Candiles de Huaxtla,0034,,,,,,,,,,,,,,,,,1 a 249,1412002720034
120,Zapopan,273,El Platanarillo,0034,,,,,,,,,,,,,,,,,1 a 249,1412002730034
120,Zapopan,274,Las Canteras,0104,0,0.0,0,0.0,0,0.0,,,0,0.0,3,0.6,0,0.0,D,5,1 a 249,1412002740104
120,Zapopan,276,La Cofradía,0053,,,,,,,,,,,,,,,,,1 a 249,1412002760053
120,Zapopan,277,Agua Escondida,0053,,,,,,,,,,,,,,,,,1 a 249,1412002770053
120,Zapopan,279,Lomas de Montechelo (El Pedregal),0034,0,0.0,0,0.0,6,0.10344827586206896,5,0.08620689655172414,16,0.27586206896551724,24,0.41379310344827586,7,0.1206896551724138,D,58,1 a 249,1412002790034
120,Zapopan,280,La Mesita,0104,0,0.0,3,0.04285714285714286,5,0.07142857142857142,6,0.08571428571428572,10,0.14285714285714285,26,0.37142857142857144,20,0.2857142857142857,D,70,250 a 499,1412002800104
120,Zapopan,286,Rancho los Cerritos,0068,,,,,,,,,,,,,,,,,1 a 249,1412002860068
120,Zapopan,288,Los Otates,0087,0,,0,,0,,0,,0,,0,,0,,E,0,1 a 249,1412002880087
120,Zapopan,297,La Mota,5567,,,,,,,,,,,,,,,,,1 a 249,1412002975567
120,Zapopan,300,La Providencia,5567,4,0.042105263157894736,6,0.06315789473684211,17,0.17894736842105263,21,0.22105263157894736,25,0.2631578947368421,20,0.21052631578947367,,,D+,95,250 a 499,1412003005567
120,Zapopan,302,El Puentecito,0123,,,,,3,0.5,0,0.0,,,0,0.0,0,0.0,C,6,1 a 249,1412003020123
120,Zapopan,312,El Crucero (Crucero de Ameca),0142,0,0.0,0,0.0,0,0.0,0,0.0,,,4,0.6666666666666666,,,D,6,1 a 249,1412003120142
120,Zapopan,313,Pinar de la Venta,0142,85,0.5059523809523809,44,0.2619047619047619,28,0.16666666666666666,7,0.041666666666666664,,,3,0.017857142857142856,0,0.0,A/B,168,"1,000 a 2,499",1412003130142
120,Zapopan,314,La Gotera,0142,,,,,,,,,,,,,,,,,1 a 249,1412003140142
120,Zapopan,315,Alianza de Cazadores Diana,0142,26,0.6666666666666666,6,0.15384615384615385,3,0.07692307692307693,0,0.0,,,3,0.07692307692307693,0,0.0,A/B,39,250 a 499,1412003150142
120,Zapopan,317,San José de las Rosas,0142,0,0.0,0,0.0,0,0.0,,,,,,,0,0.0,D,3,1 a 249,1412003170142
120,Zapopan,318,Rancho Contento,0157,40,0.547945205479452,20,0.273972602739726,8,0.1095890410958904,4,0.0547945205479452,,,0,0.0,0,0.0,A/B,73,500 a 999,1412003180157
120,Zapopan,319,El Romeral,0157,32,0.8205128205128205,5,0.1282051282051282,,,0,0.0,0,0.0,0,0.0,0,0.0,A/B,39,250 a 499,1412003190157
120,Zapopan,324,La Cebada,059A,,,,,,,,,,,,,0,0.0,D,10,1 a 249,141200324059A
120,Zapopan,329,Villa Hermosa,0015,0,0.0,0,0.0,0,0.0,,,,,3,0.375,3,0.375,E,8,1 a 249,1412003290015
120,Zapopan,334,Plan de Noria,5567,,,,,,,,,,,,,,,,,1 a 249,1412003345567
120,Zapopan,342,El Mirador,0142,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,D+,3,1 a 249,1412003420142
120,Zapopan,343,Cola de Caballo (Mirador Doctor Atl),0138,,,,,,,,,,,,,,,,,1 a 249,1412003430138
120,Zapopan,350,Las Higuerillas,0123,,,,,,,,,,,,,,,,,1 a 249,1412003500123
120,Zapopan,355,La Cueva,0087,0,,0,,0,,0,,0,,0,,0,,E,0,1 a 249,1412003550087
120,Zapopan,356,Ejido Copalita,0123,18,0.03474903474903475,57,0.11003861003861004,84,0.16216216216216217,92,0.1776061776061776,89,0.1718146718146718,151,0.2915057915057915,27,0.052123552123552123,D,518,"1,000 a 2,499",1412003560123
120,Zapopan,360,La Mesa (La Mesa Chiquilla),0087,,,,,,,,,,,,,,,,,1 a 249,1412003600087
120,Zapopan,369,San Jerónimo,0068,0,0.0,4,0.08163265306122448,,,3,0.061224489795918366,9,0.1836734693877551,23,0.46938775510204084,8,0.16326530612244897,D,49,1 a 249,1412003690068
120,Zapopan,376,Cerca Morada (Las Presitas),0015,0,0.0,0,0.0,,,0,0.0,3,0.2727272727272727,6,0.5454545454545454,0,0.0,D,11,1 a 249,1412003760015
120,Zapopan,377,Las Cuevas,0015,0,0.0,0,0.0,0,0.0,0,0.0,3,0.17647058823529413,11,0.6470588235294118,3,0.17647058823529413,D,17,1 a 249,1412003770015
120,Zapopan,378,La Cumbre,0015,0,0.0,0,0.0,0,0.0,0,0.0,,,3,0.375,3,0.375,E,8,1 a 249,1412003780015
120,Zapopan,380,Carbonato de Calcio,0087,,,,,,,,,,,,,,,,,1 a 249,1412003800087
120,Zapopan,391,San Juan,0049,,,,,,,,,,,,,,,,,1 a 249,1412003910049
120,Zapopan,396,La Toma (Los Coyotes),0068,0,0.0,0,0.0,,,,,,,3,0.3,,,D,10,1 a 249,1412003960068
120,Zapopan,405,El Morado (La Palma),0087,0,,0,,0,,0,,0,,0,,0,,E,0,1 a 249,1412004050087
120,Zapopan,407,El Roble (Valle Escondido),0091,0,0.0,,,,,4,0.4,3,0.3,0,0.0,0,0.0,C-,10,1 a 249,1412004070091
120,Zapopan,415,Granja Kristal,0104,,,,,,,,,,,,,,,,,1 a 249,1412004150104
120,Zapopan,417,Villa Rica [Granja],0104,,,,,,,,,,,,,,,,,1 a 249,1412004170104
120,Zapopan,430,Campestre las Palomas [Fraccionamiento],6936,51,0.09375,158,0.29044117647058826,135,0.24816176470588236,93,0.17095588235294118,52,0.09558823529411764,49,0.0900735294117647,6,0.011029411764705883,C+,544,"10,000 a 14,999",1412004306936
120,Zapopan,430,Campestre las Palomas [Fraccionamiento],6940,68,0.06153846153846154,208,0.18823529411764706,279,0.2524886877828054,253,0.22895927601809954,162,0.14660633484162897,131,0.11855203619909502,4,0.0036199095022624436,C,1105,"10,000 a 14,999",1412004306940
120,Zapopan,430,Campestre las Palomas [Fraccionamiento],6955,46,0.04343720491029273,155,0.14636449480642116,269,0.25401322001888577,275,0.25967894239848915,156,0.14730878186968838,151,0.14258734655335223,7,0.0066100094428706326,C-,1059,"10,000 a 14,999",1412004306955
120,Zapopan,430,Campestre las Palomas [Fraccionamiento],7421,119,0.08029689608636977,421,0.2840755735492578,394,0.2658569500674764,285,0.19230769230769232,158,0.10661268556005399,102,0.06882591093117409,3,0.0020242914979757085,C+,1482,"10,000 a 14,999",1412004307421
120,Zapopan,435,Las Ranas,0123,,,,,,,,,,,,,,,,,1 a 249,1412004350123
120,Zapopan,440,Las Tinajitas [Balneario],0142,0,0.0,,,,,,,,,,,0,0.0,D+,7,1 a 249,1412004400142
120,Zapopan,444,Chaparral de la Primavera,0142,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,A/B,3,1 a 249,1412004440142
120,Zapopan,449,Hacienda la Venta,0142,,,0,0.0,,,5,0.3333333333333333,3,0.2,3,0.2,,,C-,15,1 a 249,1412004490142
120,Zapopan,450,Los Arcos,0142,,,,,,,,,,,,,,,,,1 a 249,1412004500142
120,Zapopan,451,Kilómetro Veinticuatro,0142,0,0.0,,,0,0.0,0,0.0,,,0,0.0,0,0.0,C+,3,1 a 249,1412004510142
120,Zapopan,452,Lambdin,0142,,,,,,,,,,,,,,,,,1 a 249,1412004520142
120,Zapopan,453,El Nabo,0142,,,,,,,,,,,,,,,,,1 a 249,1412004530142
120,Zapopan,458,Cuatro Milpas,0142,,,,,,,,,,,,,,,,,1 a 249,1412004580142
120,Zapopan,460,San José del Astillero [Parque Industrial],0142,,,3,0.15,3,0.15,,,,,10,0.5,,,D,20,1 a 249,1412004600142
120,Zapopan,463,Los Cerezos,059A,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,D,3,1 a 249,141200463059A
120,Zapopan,464,Kilómetro Cinco,059A,,,,,,,,,0,0.0,,,0,0.0,D,7,1 a 249,141200464059A
120,Zapopan,468,Los Robles,059A,148,0.5758754863813229,68,0.26459143968871596,30,0.11673151750972763,6,0.023346303501945526,,,3,0.011673151750972763,0,0.0,A/B,257,500 a 999,141200468059A
120,Zapopan,470,El Tecuán,059A,,,,,,,,,,,,,,,,,1 a 249,141200470059A
120,Zapopan,471,Las Bóvedas,0123,47,0.1950207468879668,97,0.4024896265560166,66,0.27385892116182575,23,0.0954356846473029,7,0.029045643153526972,,,0,0.0,C+,241,500 a 999,1412004710123
120,Zapopan,476,Los Tecolotes,0053,0,0.0,0,0.0,0,0.0,0,0.0,,,,,4,0.6666666666666666,E,6,1 a 249,1412004760053
120,Zapopan,486,Ejido López Mateos,0585,0,0.0,0,0.0,,,0,0.0,0,0.0,,,0,0.0,D,3,1 a 249,1412004860585
120,Zapopan,511,Amigos del Caballo,059A,,,,,,,,,,,,,,,,,1 a 249,141200511059A
120,Zapopan,512,Centriposte,059A,,,,,,,,,,,,,,,,,1 a 249,141200512059A
120,Zapopan,513,San José de la Montaña,059A,,,,,,,,,,,,,,,,,1 a 249,141200513059A
120,Zapopan,516,El Ocho y Medio (Ras el Tin),059A,,,,,,,,,,,,,,,,,1 a 249,141200516059A
120,Zapopan,522,Los Arcos de Huaxtla,0142,,,,,,,,,,,,,,,,,1 a 249,1412005220142
120,Zapopan,526,Ejido San Esteban [Bodega],0087,0,,0,,0,,0,,0,,0,,0,,E,0,1 a 249,1412005260087
120,Zapopan,528,Camino a las Víboras (La Soledad Chica),0104,0,0.0,0,0.0,,,0,0.0,3,0.23076923076923078,9,0.6923076923076923,0,0.0,D,13,1 a 249,1412005280104
120,Zapopan,529,El Caracol,0068,0,0.0,,,,,,,,,,,,,D,8,1 a 249,1412005290068
120,Zapopan,535,El Embocadero (Agua Prieta),0087,0,,0,,0,,0,,0,,0,,0,,E,0,1 a 249,1412005350087
120,Zapopan,536,Ex-Hacienda de Huaxtla,0034,,,,,,,,,,,,,,,,,1 a 249,1412005360034
120,Zapopan,537,Lomas de Tesistán [Fraccionamiento],0068,0,0.0,4,0.03508771929824561,,,14,0.12280701754385964,12,0.10526315789473684,53,0.4649122807017544,29,0.2543859649122807,D,114,250 a 499,1412005370068
120,Zapopan,539,La Goterita,0142,0,0.0,,,0,0.0,0,0.0,,,,,0,0.0,D,5,1 a 249,1412005390142
120,Zapopan,540,Cópala [Granja],0123,,,,,,,,,,,,,,,,,1 a 249,1412005400123
120,Zapopan,542,El Refugio [Granja],0104,,,,,,,,,,,,,,,,,1 a 249,1412005420104
120,Zapopan,544,Granja Luz Aidé,0068,5,0.036231884057971016,25,0.18115942028985507,24,0.17391304347826086,37,0.26811594202898553,27,0.1956521739130435,20,0.14492753623188406,0,0.0,C-,138,250 a 499,1412005440068
120,Zapopan,547,Haciendas la Herradura,0091,15,0.39473684210526316,7,0.18421052631578946,6,0.15789473684210525,,,6,0.15789473684210525,,,0,0.0,A/B,38,1 a 249,1412005470091
120,Zapopan,550,Huerta los Pinos,0123,,,,,,,,,,,,,,,,,1 a 249,1412005500123
120,Zapopan,560,La Huizachera,0068,,,,,,,,,,,,,,,,,1 a 249,1412005600068
120,Zapopan,565,María del Carmen Carrillo,0142,,,,,,,,,,,,,,,,,1 a 249,1412005650142
120,Zapopan,566,Mesa del Burro (Ejido López Mateos),0142,,,,,,,,,,,,,,,,,1 a 249,1412005660142
120,Zapopan,568,Milpillas Mesa de San Juan,002A,0,0.0,0,0.0,,,3,0.10714285714285714,6,0.21428571428571427,13,0.4642857142857143,4,0.14285714285714285,D,28,1 a 249,141200568002A
120,Zapopan,572,El Oasis,0142,,,,,,,,,,,,,,,,,1 a 249,1412005720142
120,Zapopan,573,El Ocote,0585,,,,,,,,,,,,,,,,,1 a 249,1412005730585
120,Zapopan,574,Las Parritas,0142,0,0.0,0,0.0,0,0.0,,,,,,,0,0.0,C-,4,1 a 249,1412005740142
120,Zapopan,575,Paraíso de las Tortugas,0142,,,,,,,,,,,,,,,,,1 a 249,1412005750142
120,Zapopan,577,Los Patios,0087,0,0.0,,,,,4,0.21052631578947367,3,0.15789473684210525,6,0.3157894736842105,3,0.15789473684210525,D,19,1 a 249,1412005770087
120,Zapopan,583,Potrero de la Ampliación,0142,0,0.0,0,0.0,,,0,0.0,,,0,0.0,0,0.0,C,3,1 a 249,1412005830142
120,Zapopan,587,El Placer,0087,,,,,,,,,,,,,,,,,1 a 249,1412005870087
120,Zapopan,588,Puente de Guadalupe,0087,0,,0,,0,,0,,0,,0,,0,,E,0,1 a 249,1412005880087
120,Zapopan,591,Rancho de Aurelio,5567,,,,,,,,,,,,,,,,,1 a 249,1412005915567
120,Zapopan,592,Rancho de Juan Ochoa,0091,,,,,,,,,,,,,,,,,1 a 249,1412005920091
120,Zapopan,593,Rancho de la Esperanza,0142,,,,,,,,,,,,,,,,,1 a 249,1412005930142
120,Zapopan,594,Rancho del Ángel,0123,,,,,,,,,,,,,,,,,1 a 249,1412005940123
120,Zapopan,595,Rancho el Robledal,0034,,,,,,,,,,,,,,,,,1 a 249,1412005950034
120,Zapopan,596,Rancho el Caporal,0104,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,D,3,1 a 249,1412005960104
120,Zapopan,597,Rancho el Rodeo,0123,,,,,,,,,,,,,,,,,1 a 249,1412005970123
120,Zapopan,600,Rancho de José Sánchez,5567,,,,,,,,,,,,,,,,,1 a 249,1412006005567
120,Zapopan,605,Rancho Santa Julika,0123,,,,,,,,,,,,,,,,,1 a 249,1412006050123
120,Zapopan,608,Rancho San Cristóbal,0142,,,,,,,,,,,,,,,,,1 a 249,1412006080142
120,Zapopan,610,Refractarios Guadalajara,0068,,,,,,,,,,,,,,,,,1 a 249,1412006100068
120,Zapopan,611,El Reventón,0142,,,0,0.0,0,0.0,,,,,3,0.42857142857142855,0,0.0,D,7,1 a 249,1412006110142
120,Zapopan,613,Los Sauces,0053,,,,,,,,,,,,,,,,,1 a 249,1412006130053
120,Zapopan,615,San Gonzalo Torre Vieja,0049,0,,0,,0,,0,,0,,,,0,,D,,1 a 249,1412006150049
120,Zapopan,620,San Nicolás,0049,,,,,,,,,,,,,,,,,1 a 249,1412006200049
120,Zapopan,621,Los Surcos Largos,5567,,,,,,,,,,,,,,,,,1 a 249,1412006215567
120,Zapopan,622,Las Tarjeas,0091,,,,,,,,,,,,,,,,,1 a 249,1412006220091
120,Zapopan,626,Las Tinajas,0104,,,,,,,,,,,,,,,,,1 a 249,1412006260104
120,Zapopan,632,El Coyote,0157,,,,,,,,,,,,,,,,,1 a 249,1412006320157
120,Zapopan,660,La Joya,0068,0,0.0,,,,,,,,,,,0,0.0,D,8,1 a 249,1412006600068
120,Zapopan,668,El Mirador,0157,0,0.0,,,,,,,0,0.0,,,0,0.0,D,4,1 a 249,1412006680157
120,Zapopan,683,Tanque Numero Uno Hogares de Nuevo México,3908,0,0.0,,,,,,,0,0.0,0,0.0,0,0.0,C-,4,1 a 249,1412006833908
120,Zapopan,684,Tanque Regulador,0138,,,,,,,,,,,,,,,,,1 a 249,1412006840138
120,Zapopan,690,El Nuevo Resplandor [Fraccionamiento],0104,0,0.0,0,0.0,,,,,,,11,0.55,5,0.25,D,20,1 a 249,1412006900104
120,Zapopan,697,Rancho San Francisco,5567,,,,,,,,,,,,,,,,,1 a 249,1412006975567
120,Zapopan,703,Hacienda el Astillero [Fraccionamiento],0142,,,,,,,,,,,,,,,,,1 a 249,1412007030142
120,Zapopan,706,Rancho el Capulín,0142,,,,,,,,,,,,,,,,,1 a 249,1412007060142
120,Zapopan,708,La Guayaba Agria,0015,,,,,,,,,,,,,,,,,1 a 249,1412007080015
120,Zapopan,709,La Mesa de los Indios,0015,0,0.0,0,0.0,0,0.0,0,0.0,,,3,0.75,0,0.0,D,4,1 a 249,1412007090015
120,Zapopan,712,Agua Clara,0123,,,,,,,,,,,,,,,,,1 a 249,1412007120123
120,Zapopan,714,La Calera,0053,,,,,,,,,,,,,,,,,1 a 249,1412007140053
120,Zapopan,715,Cópala Dos,0123,,,,,,,,,,,,,,,,,1 a 249,1412007150123
