folio_vivienda,fecha,municipio,ageb,centralidad,problema_movilidad_principal,problema_tp_principal,personas_en_vivienda,tenencia_vivienda,ingreso_mensual_hogar,n_autos_camionetas,n_motos,n_bicicletas,donde_estacionan,informante_principal,tiene_internet,dispuesto_participar_futuro,ponderador,ultimo_estudio_jefe_hogar,prob_education_no_estudio,prob_education_primaria_completa,prob_education_secundaria_completa,prob_education_carrera_tecnica,prob_education_preparatoria_completa,prob_education_licenciatura_completa,prob_education_posgrado,puntos_ultimo_estudio_jefe_hogar,modelo_puntos_ultimo_estudio_jefe_hogar,puntos_internet,puntos_numero_autos_camionetas,ingreso_hogar,educacion_jefe,edad_jefe,sexo_jefe,prob_workers_0,prob_workers_1,prob_workers_2,prob_workers_3,prob_workers_4_mas,prob_bathrooms_0,prob_bathrooms_1,prob_bathrooms_2_mas,prob_rooms_1,prob_rooms_2,prob_rooms_3,prob_rooms_4_mas,modelo_puntos_14_anos_trabajo_mes,modelo_puntos_banos_completos,modelo_puntos_cuartos_dormir,puntos_amai_total,nivel_socioeconomico_amai,prob_nse_micro_e,prob_nse_micro_d,prob_nse_micro_d_mas,prob_nse_micro_c_menos,prob_nse_micro_c,prob_nse_micro_c_mas,prob_nse_micro_ab,nse_micro_probability_sum,municipio_nse_ageb,localidad,ageb_nse_ageb,e_probability,d_probability,d_mas_probability,c_menos_probability,c_probability,c_mas_probability,ab_probability,nivel_socioeconomico_amai_calibrado
14299,2023-04-11 00:00:00+00:00,Zapotlanejo,141240029,48F,Congestionamiento,Poca frecuencia de paso en el día,4,Propia,"$3,001 y $7,000",1,0,0,"En la calle, afuera de la casa",Cónyuge,Sí,Sí,3,Primaria Completa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,32,22,"$3,001 y $7,000",11.0,38,Hombres,0.0207092615558853,0.533218187748416,0.3298563782777143,0.1044658822209294,0.0117502901970546,0.4396853410035754,0.5061091309022167,0.0542055280942079,0.214948407690956,0.5445092959276163,0.198487586761087,0.0420547096203406,23.746018827018467,14.694278962080974,16.541188786486497,119.98148657558595,C-,0.0,0.05911689882832563,0.3626310798773491,0.42637200199128833,0.1446152053912435,0.007238027976770371,2.678593502242568e-05,0.9999999999999994,,,,,,,,,,,C-
14301,2023-04-11 00:00:00+00:00,Zapotlanejo,141240029,48F,Congestionamiento,Poca frecuencia de paso en el día,4,Propia,"$3,001 y $7,000",0,0,0,,Jefe del hogar,Sí,Sí,3,Primaria Completa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,32,0,"$3,001 y $7,000",11.0,79,Hombres,0.1539802820656599,0.4026821205656631,0.2865577882907477,0.1372142051889935,0.0195656038889364,0.4446774748077331,0.4576447127510363,0.0976778124412307,0.1289919689078535,0.5036350331459876,0.296158543182271,0.0712144547638878,22.42887852141695,15.574330290762711,18.476763870417543,99.47997268259721,D+,0.0,0.4173694617524032,0.37214505617544685,0.17261765312868133,0.03621126116855099,0.0016565677749181382,0.0,1.0000000000000004,,,,,,,,,,,D+
14302,2023-04-11 00:00:00+00:00,Zapotlanejo,141240029,48F,Insuficiente transporte público,Poca frecuencia de paso en el día,4,Propia,"$10,001 y $15,000",2,0,0,En la cochera de la casa,Jefe del hogar,Sí,Sí,3,Carrera técnica,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,32,43,"$10,001 y $15,000",23.0,38,Hombres,0.0292150144606648,0.5450774039843614,0.3333273650057567,0.0703683027327451,0.0220119138164718,0.1077598522046442,0.6977175814035325,0.1945225663918233,0.1005677633904767,0.5574924668348756,0.2804778118120865,0.0614619579625612,23.088978043454944,25.887782574100477,18.422671714773855,165.39943233232927,C,0.0,0.0,0.0020717089285432395,0.07322994966047944,0.4321797898326362,0.466688389221572,0.025830162356768663,0.9999999999999996,,,,,,,,,,,C
14303,2023-04-11 00:00:00+00:00,Zapotlanejo,141240029,48F,Insuficiente transporte público,Poca frecuencia de paso en el día,2,Propia,"$3,001 y $7,000",1,0,0,En la cochera de la casa,Jefe del hogar,No,Sí,3,Carrera técnica,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,0,22,"$3,001 y $7,000",23.0,66,Mujeres,0.3901892514484631,0.4227333696064648,0.1822623279079522,0.0035632759037065,0.0012517751334133,0.2766633649225552,0.6326935728912689,0.0906430621861758,0.4811929926266879,0.3924331704890301,0.1058003950023358,0.020573441881946,12.231401683952203,19.44486967214072,13.326034289116318,90.00230564520923,D,0.0,0.6394502460789943,0.2506674880568267,0.10690074400536055,0.002916010622526764,6.551123629142858e-05,0.0,0.9999999999999997,,,,,,,,,,,D
14304,2023-04-11 00:00:00+00:00,Zapotlanejo,141240029,48F,Insuficiente transporte público,Poca frecuencia de paso en el día,3,Propia,"$3,001 y $7,000",1,0,0,En la cochera de la casa,Cónyuge,Sí,Sí,3,Carrera técnica,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,32,22,"$3,001 y $7,000",23.0,35,Hombres,0.0254967108196647,0.5012419797108396,0.4176774563048168,0.0528431223294109,0.0027407308352674,0.2886891945441215,0.6300394414233391,0.0812713640325392,0.3635643787828167,0.4868907809744601,0.1189737903978955,0.0305710498448275,23.064599049216127,18.94070070368948,14.532412090437871,133.5377118433435,C-,0.0,0.006259881433792847,0.13000455239214093,0.568999372540971,0.2606397209573895,0.033931871191068656,0.000164601484635986,0.999999999999999,,,,,,,,,,,C-
14305,2023-04-11 00:00:00+00:00,Zapotlanejo,141240033,48F,,,3,Propia,No quiso responder,2,0,0,"En la calle, afuera de la casa",Cónyuge,Sí,No,3,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,27.0,32,43,,27.0,51,Hombres,0.0316243710254948,0.2861883691730203,0.5238514843778981,0.1509939945766293,0.0073417808469574,0.0330034019783211,0.5319165324222835,0.4350800655993952,0.0443146514415784,0.421221783563678,0.4414427974069785,0.093020767587765,27.9257939354995,33.21475986130638,20.66535744912744,183.80591124593332,C+,0.0,0.0,4.625172591937389e-05,0.006139980137298044,0.197554366612751,0.5943539177276692,0.20190548379636197,0.9999999999999997,,,,,,,,,,,C+
14306,2023-04-11 00:00:00+00:00,Zapotlanejo,141240033,48F,,,3,Propia,No quiso responder,1,0,0,"En la calle, afuera de la casa",Jefe del hogar,Sí,No,3,Secundaria Completa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,32,22,,18.0,66,Mujeres,0.118011360183436,0.4228887188242224,0.3443156613030939,0.1105750774790603,0.004209182210187,0.0463826114690123,0.5906132820784026,0.363004106452585,0.0498715531143411,0.4722724059459154,0.4081866607068946,0.0696693802328486,22.360329961617435,31.235911773153155,19.981230944466,145.5774726792366,C,0.0,0.00285804637078097,0.05805318254907623,0.31739689957071265,0.5133865194024751,0.10757521176510557,0.0007301403418486083,0.9999999999999991,,,,,,,,,,,C
14330,2023-04-12 00:00:00+00:00,Zapotlanejo,141240090,03,,,4,Prestada,No quiso responder,1,1,2,,Jefe del hogar,Sí,No,35,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,22,,59.0,46,Hombres,0.0067516644030888,0.2352026983377647,0.5110262440463545,0.1724855498939638,0.0745338433188281,0.0430253984821014,0.5241028410194297,0.4328717604984688,0.066331548332639,0.4020649652802655,0.491458794111033,0.0401446922760624,31.850753778074314,32.92344092789435,20.04333304264415,197.8175277486128,C+,0.0,0.0,0.0,0.0009500859916149371,0.03182427363293109,0.5624257985086527,0.40479984186680107,0.9999999999999998,,,,,,,,,,,C+
14342,2023-04-12 00:00:00+00:00,Zapotlanejo,141240090,03,,,2,Rentada,No quiso responder,0,0,0,,Jefe del hogar,Sí,No,35,,0.0087373290779314,0.0727384721356571,0.2962745503231749,0.0794155463221862,0.3925432963577706,0.1434104392484328,0.0068803665348467,,27.604338737498978,32,0,,27.604338737498978,23,Hombres,0.0378105824961069,0.3443422887914888,0.6152900878738194,0.0019685863197086,0.0005884545188766,0.0804479876419551,0.8458204472546774,0.0737315651033675,0.553846212315546,0.3779706351106634,0.0540250977289423,0.0141580548448482,24.365577752318806,23.765074293970528,12.22795996082474,119.96295074461305,C-,1.4719614493114335e-05,0.07318107980539679,0.389559857237862,0.3927718692052058,0.12556287753254816,0.01851634598917198,0.00039325061532212094,1.0,,,,,,,,,,,C-
14345,2023-04-12 00:00:00+00:00,Zapotlanejo,141240090,03,,,4,Otros,"$15,001 y $25,000",1,0,0,,Jefe del hogar,No,No,35,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,27.0,0,22,"$15,001 y $25,000",27.0,61,Hombres,0.0258911305984907,0.3194061611057598,0.4060082477150594,0.2055308003653773,0.0431636602153125,0.1096358705706445,0.7304372880125989,0.1599268414167564,0.1286458252768599,0.4981703137071125,0.3166886202640473,0.0564952407519801,29.464748185694656,25.047056458889926,18.408266211929185,121.92007085651377,C-,0.0,0.053459269178081976,0.3228196020907258,0.43666309908132855,0.1791860550753101,0.007871974574552845,0.0,0.9999999999999993,,,,,,,,,,,C-
14351,2023-04-12 00:00:00+00:00,Zapotlanejo,141240048,03,Pavimento deteriorado,La distancia a las paradas,4,Propia,No quiso responder,1,0,0,En la cochera de la casa,Cónyuge,Sí,No,35,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,22,,59.0,42,Hombres,0.0147682483093798,0.4075025435057388,0.4565388355173859,0.0993371993241424,0.0218531733433534,0.0371958596127293,0.5771520931487069,0.3856520472385639,0.0555460760242515,0.4505432038575397,0.4224847981343036,0.0714259219839051,26.16779679648016,31.977296455781467,20.0783245286229,191.22341778088452,C+,0.0,0.0,0.0,0.0013520166720860025,0.044132687784030164,0.6892798034994373,0.26523549204444674,1.0000000000000002,,,,,,,,,,,C+
14353,2023-04-12 00:00:00+00:00,Zapotlanejo,141240048,03,Congestionamiento,El sobrecupo de personas en las unidades del transporte,2,Propia,No quiso responder,2,0,0,En la cochera de la casa,Cónyuge,Sí,No,35,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,46,Hombres,0.0576275871246646,0.3159341019795212,0.6200540757364561,0.0048892989144466,0.0014949362449112,0.014358393008323,0.430045577159529,0.5555960298321481,0.196132995464907,0.4150300244659085,0.2885627074497557,0.1002742726194287,24.27678673852709,36.43410725393966,18.343826057789652,213.05472005025638,A/B,0.0,0.0,0.0,0.0,0.008460525814778002,0.22474095541924285,0.7667985187659787,0.9999999999999996,,,,,,,,,,,A/B
14356,2023-04-12 00:00:00+00:00,Zapotlanejo,141240090,03,,,3,Rentada,No quiso responder,1,0,0,,Jefe del hogar,Sí,No,35,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,22,,59.0,46,Hombres,0.0100246735475695,0.4082373607995642,0.5087063239742866,0.0711278224384533,0.0019038192401257,0.0171177907691119,0.67768093713284,0.3052012720980481,0.0996454941067459,0.5635125293449597,0.3118029970680964,0.0250389794801978,25.281469261012873,30.60880227979642,18.09788369537397,186.98815523618327,C+,0.0,0.0,0.0,0.0008636384111143296,0.04638295877809811,0.7700298122562097,0.18272359055457704,0.9999999999999991,,,,,,,,,,,C+
14367,2023-04-12 00:00:00+00:00,Zapotlanejo,141240048,03,Falta de ciclovías,El tiempo de duración de viaje,3,Propia,No quiso responder,2,1,1,En la cochera de la casa,Cónyuge,Sí,No,35,Secundaria Completa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,32,43,,18.0,67,Hombres,0.0689286128143696,0.3274867351608672,0.3583976862023656,0.2188745053411936,0.0263124604812046,0.0321530332727787,0.4721283063800707,0.4957186603471504,0.0389730608926036,0.3858048192902954,0.4729368783076584,0.1022852415094425,27.69591663473474,34.62985638943776,21.10827440347152,176.43404742764403,C+,0.0,0.0,0.0009414199158882684,0.03654895403475625,0.2891663488110955,0.5307097564277485,0.14263352081051192,1.0000000000000004,,,,,,,,,,,C+
14369,2023-04-12 00:00:00+00:00,Zapotlanejo,141240090,03,,,2,Rentada,No quiso responder,1,0,0,,Jefe del hogar,Sí,No,35,,0.0298863411189196,0.178229834834854,0.2790861021333015,0.0839947414239495,0.1568644249770603,0.2545759933448135,0.0173625621671013,,29.647097940261904,32,22,,29.647097940261904,59,Mujeres,0.0765709383871677,0.4624615352994782,0.4544976393759484,0.0045913806062734,0.0018785063311323,0.0179940885187012,0.8009770365345292,0.1810288749467695,0.3207409394469582,0.5191892277362009,0.1362022655994123,0.0238675672174285,21.352142244234233,27.731805999326873,14.90557168469849,147.63661786852148,C,0.0,0.003106833622722527,0.06799926159410785,0.36815347770741197,0.3176097992290792,0.21699051341963727,0.0261401144270407,0.9999999999999994,,,,,,,,,,,C
14372,2023-04-12 00:00:00+00:00,Zapotlanejo,141240048,03,,La distancia a las paradas,3,Propia,No quiso responder,1,1,0,En la cochera de la casa,Cónyuge,Sí,No,35,,0.0039437380360381,0.0221757046785415,0.0727913584125094,0.0467105813176774,0.1305919254619056,0.6958185550506042,0.0279681370427236,,49.58508895728431,32,22,,49.58508895728431,33,Hombres,0.0142420312451015,0.338961063015688,0.5731307784166164,0.0705572922124905,0.0031088351101034,0.0573606902188286,0.6048953414530569,0.3377439683281143,0.1991208147042444,0.51687234581811,0.2137457371584026,0.0702611023192429,26.2867444596413,30.391454706294738,17.241177016741155,177.50446513996152,C+,0.0,0.0003184934608394539,0.007774124045667417,0.07662196643679577,0.2107240371118207,0.5414939312222772,0.16306744772259885,0.9999999999999993,,,,,,,,,,,C+
14386,2023-04-12 00:00:00+00:00,Zapotlanejo,141240048,03,Falta de señalamientos,Falta de información de rutas,2,Propia,No quiso responder,1,0,0,En la cochera de la casa,Jefe del hogar,Sí,No,35,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,22,,59.0,38,Mujeres,0.0858903944707597,0.6032333977628596,0.3058463907484942,0.0038190135072148,0.0012108035106714,0.0307389263482566,0.638332200590624,0.3309288730611193,0.26570635897436,0.5094009416324634,0.1623934024587013,0.0624992969344752,18.779272715129053,30.873629848047585,16.173485098826333,178.82638766200296,C+,0.0,0.0,0.0,0.007402094995695951,0.17481285647117767,0.7280001465926408,0.08978490194048515,0.9999999999999996,,,,,,,,,,,C+
14388,2023-04-12 00:00:00+00:00,Zapotlanejo,141240048,03,Insuficiente transporte público,Falta de cubiertas para espera en las paradas,3,Propia,No quiso responder,2,1,0,En la cochera de la casa,Cónyuge,Sí,No,35,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,27.0,32,43,,27.0,38,Hombres,0.03175521020655,0.3308443459100933,0.5377415380646714,0.0901714427634277,0.0094874630552573,0.056086347135078,0.5942158232533438,0.3496978296115782,0.11227842346503,0.5333098596667409,0.2803743865832047,0.0740373302850244,26.35927448214459,30.696977749824423,18.52936498950579,177.5856172214748,C+,0.0,0.0,0.00019997166080115591,0.015679133878375863,0.28183581991236073,0.5918168580627537,0.11046821648570813,0.9999999999999997,,,,,,,,,,,C+
14389,2023-04-12 00:00:00+00:00,Zapotlanejo,141240090,03,,,1,Prestada,No quiso responder,0,0,0,,Jefe del hogar,Sí,No,35,,0.0078573994887144,0.0581977615734843,0.2793362970870536,0.0661566647059794,0.3624687738980972,0.2194700568351307,0.0065130464115402,,30.478831206615073,32,0,,30.478831206615073,21,Hombres,0.1259129582634188,0.8697012806626486,0.0035931257990781,0.0003742291393288,0.0004184061355251,0.1461836959573461,0.7287166925095357,0.125099611533118,0.6700046145772441,0.2350644554914386,0.0787630152286278,0.0161679147026894,13.199643424387313,23.368882362285404,11.5287538404541,110.5761108337419,D+,9.690049457024637e-05,0.19244872734464047,0.4913273340343041,0.23033823787169128,0.07529122762143232,0.010410299371085327,8.727326227528721e-05,0.9999999999999991,,,,,,,,,,,D+
14399,2023-04-12 00:00:00+00:00,Zapotlanejo,141240090,03,,,3,Prestada,No quiso responder,0,0,0,,Jefe del hogar,Sí,No,35,,0.0085000514320162,0.0679663039607682,0.4138958983697725,0.0634970009551519,0.2778600344124914,0.1614856750377633,0.0067950358320361,,27.26564033828123,32,0,,27.26564033828123,47,Hombres,0.0185291643583943,0.4726814133462383,0.4236701819303716,0.0818415037409597,0.0032777366240364,0.1468425353800886,0.7110181194678397,0.1421393451520715,0.1459303849287097,0.6019797034330919,0.2258318012409763,0.0262581103972219,24.188647946185466,23.744984089375514,17.059341096853682,124.25861347069589,C-,3.37500942235002e-06,0.07353672462875192,0.34114790963404185,0.359037209391079,0.1735644086917916,0.051137079219527246,0.0015732934253853165,0.9999999999999993,,,,,,,,,,,C-
14402,2023-04-12 00:00:00+00:00,Zapotlanejo,141240048,03,Pavimento deteriorado,La distancia a las paradas,3,Propia,No quiso responder,1,0,0,En la cochera de la casa,Cónyuge,Sí,No,35,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,22,,59.0,40,Hombres,0.0154980294191006,0.3513379897543852,0.5700552803388865,0.061170435477696,0.0019382650099315,0.0368986407293456,0.5888887220977225,0.3742126371729318,0.1031688600323038,0.5328694682116232,0.3026484419945687,0.0613132297615043,25.873857734401103,31.721323277473136,18.576848331882193,189.17202934375644,C+,0.0,0.0,0.0,0.0018742640599991019,0.05518551260206499,0.7056926267524134,0.23724759658552216,0.9999999999999997,,,,,,,,,,,C+
14403,2023-04-12 00:00:00+00:00,Zapotlanejo,141240048,03,Insuficiente transporte público,Falta de cubiertas para espera en las paradas,1,Propia,No quiso responder,1,0,0,En la cochera de la casa,Jefe del hogar,Sí,No,35,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,27.0,32,22,,27.0,59,Hombres,0.3270449257990057,0.6617485595344509,0.0024547743134038,0.0026614088196205,0.006090331533519,0.0321473663843368,0.682281780971867,0.2855708526437961,0.3389189824215056,0.3366887416592349,0.2349149102768916,0.0894773656423678,10.49626142597949,29.796592817583225,16.599605273120975,137.8924595166837,C-,0.0,0.003563269816146622,0.09694818149281403,0.49120267054989963,0.383502383544541,0.023565723838709546,0.001217770757888904,0.9999999999999998,,,,,,,,,,,C-
14413,2023-04-12 00:00:00+00:00,Zapotlanejo,141240090,03,,,1,Hipotecada,No quiso responder,1,0,0,,Jefe del hogar,No,No,35,,0.0388162893151788,0.2824640579182227,0.2169853068793363,0.0529986910084728,0.1131635462894438,0.2821776497175943,0.0133944588717511,,29.07423614137528,0,22,,29.07423614137528,64,Mujeres,0.4051011010481098,0.5746035786058333,0.0138936537370109,0.0032452817008085,0.0031563849082372,0.0171092645044646,0.8851899943771657,0.0977007411183696,0.561908398452621,0.3211815139687439,0.0963555941286149,0.02055449345002,9.391579382574507,25.83649469761535,12.60444946060827,98.9067596821734,D+,0.0015780099945025827,0.49055193693960203,0.2500014752186113,0.20280327104969567,0.05135844164290422,0.003639214918728329,6.765023595495748e-05,0.9999999999999992,,,,,,,,,,,D+
14424,2023-04-12 00:00:00+00:00,Zapotlanejo,141240090,03,,,4,Rentada,No quiso responder,0,0,0,,Jefe del hogar,Sí,No,35,,0.0474446149667042,0.296375332671464,0.3096703655271406,0.0735642920317529,0.1583704298060957,0.1093760958711454,0.0051988691256969,,21.697269092451357,32,0,,21.697269092451357,64,Hombres,0.0302579819254101,0.2626792346595317,0.4006348436720069,0.2235846374797742,0.0828433022632775,0.0530151388580757,0.8019949242541936,0.1449899368877306,0.1179678126537029,0.5618031839524615,0.2798295255370701,0.0403994778567652,31.69820343585473,26.062405215823983,17.94128534877518,129.39916309290527,C-,8.97822150267712e-06,0.047418001245862394,0.2792234188167152,0.37563158510585487,0.22215510535325697,0.07098128575697019,0.004581625499837458,0.9999999999999998,,,,,,,,,,,C-
14434,2023-04-12 00:00:00+00:00,Zapotlanejo,141240048,03,Falta de ciclovías,Poca frecuencia de paso en la noche,4,Propia,No quiso responder,2,1,1,En la cochera de la casa,Hijo,Sí,No,35,Secundaria Completa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,32,43,,18.0,75,Hombres,0.0557146557360419,0.1956377163327656,0.3669192266547414,0.2723501147580678,0.109378286518383,0.0235599587949166,0.4008013710830244,0.5756386701220589,0.0292042108754974,0.2689391617120156,0.5465295270732025,0.1553271003392843,33.509242527780955,36.67425040172935,22.623836135010187,185.80732906452047,C+,0.0,0.0,0.00039135342391287094,0.017055479182229348,0.1775814415595726,0.526236837956687,0.2787348878775975,0.9999999999999992,,,,,,,,,,,C+
14438,2023-04-12 00:00:00+00:00,Zapotlanejo,141240090,03,,,2,Rentada,No quiso responder,1,0,0,,Jefe del hogar,Sí,No,35,,0.0030223661753984,0.0204114363678104,0.0493237023310351,0.035262814895258,0.0763490198263676,0.7970367933501975,0.0185938670539328,,52.590470227153354,32,22,,52.590470227153354,42,Hombres,0.0281729594739579,0.3673596221478219,0.6013123595271458,0.0023785870328127,0.0007764718182621,0.0151991440817845,0.7535292448865142,0.2312716110317013,0.344721324465391,0.5223867075693506,0.1131628152105735,0.0197291527546849,24.307857261982228,28.954467595766303,14.46319837003642,174.31599345493834,C+,0.0,0.00017352663253201872,0.006084543825648273,0.07444714930788973,0.1952176088377238,0.6354438001631568,0.08863337123304918,0.9999999999999998,,,,,,,,,,,C+
14442,2023-04-12 00:00:00+00:00,Zapotlanejo,141240048,03,Pavimento deteriorado,La distancia a las paradas,1,Propia,No quiso responder,0,1,0,,Jefe del hogar,Sí,No,35,,0.0092017425723344,0.0735255150210956,0.344663258761503,0.0976602265136812,0.3014598637899286,0.1639921350899885,0.0094972582514684,,27.881123776765993,32,0,,27.881123776765993,39,Hombres,0.0624290038252826,0.9223947183055704,0.0111089434548708,0.0029796116993354,0.00108772271494,0.1366548725972637,0.7157738830935575,0.1475712443091787,0.5141613297644543,0.3289813654004108,0.1223538356734097,0.0345034691617251,14.383711245465326,24.114421676776782,13.417595553859249,111.79685225286734,D+,4.036277490866442e-05,0.15962785169319038,0.5119414732483498,0.22776546175861556,0.08386417056762832,0.01647453027949991,0.00028614967780583276,0.9999999999999983,,,,,,,,,,,D+
14480,2023-04-12 00:00:00+00:00,Zapotlanejo,141240071,03,Falta de señalamientos,Poca frecuencia de paso en el día,6,Propia,"Más de $25,001",1,2,1,"En la calle, afuera de la casa",Hijo,Sí,No,35,Primaria Completa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,32,22,"Más de $25,001",11.0,69,Hombres,0.0105068886819468,0.0871406308426401,0.1509133714328925,0.3344991811016832,0.4169399279408378,0.0828673013340333,0.4951113953482701,0.4220213033176964,0.0182829811861935,0.1714475893830263,0.4550174628789664,0.3552519665518137,46.80572191212781,31.717674744290218,25.1779073183712,168.70130397478923,C+,0.0,0.0006933910110828061,0.013913962746781087,0.09054782777026549,0.39041161324907914,0.44192394602309304,0.06250925919969844,1.0,,,,,,,,,,,C+
14500,2023-04-12 00:00:00+00:00,Zapotlanejo,141240071,03,Falta de cruces peatonales,Poca frecuencia de paso en el día,5,Propia,"$15,001 y $25,000",2,0,0,En la cochera de la casa,Cónyuge,Sí,No,35,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,"$15,001 y $25,000",59.0,31,Mujeres,0.0345574740194296,0.349184186819096,0.4798455330059515,0.0996541630571908,0.0367586430983324,0.0218181899865466,0.6146783699335182,0.3635034400799351,0.093641809216075,0.4204353954517046,0.3237226742644714,0.1622001210677488,26.939343055099993,31.83694256216139,20.435848857471154,213.21213447473252,A/B,0.0,0.0,0.0,0.0,0.006659627320262047,0.2484411745267691,0.7448991981529688,1.0,,,,,,,,,,,A/B
14525,2023-04-12 00:00:00+00:00,Zapotlanejo,141240071,03,Falta de señalamientos,Poca frecuencia de paso en el día,7,Propia,"Más de $25,001",2,3,0,En la cochera de la casa,Cónyuge,Sí,No,35,Secundaria Completa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,32,43,"Más de $25,001",18.0,50,Hombres,0.0025982750548051,0.0390873731271154,0.1318705747890085,0.2519390501441609,0.57450472688491,0.0586115972901751,0.4738253968705844,0.4675630058392403,0.0151407268965546,0.1090707634307551,0.4525644819346273,0.4232240277380628,51.30828306197691,33.34727079933832,26.270974484113587,203.92652834542884,A/B,0.0,0.0,1.8916050005282473e-05,0.0038177305245610843,0.043852893252521535,0.3031816900894334,0.6491287700834782,0.9999999999999996,,,,,,,,,,,A/B
14537,2023-04-12 00:00:00+00:00,Zapotlanejo,141240071,03,Falta de estacionamiento,Poca frecuencia de paso en el día,4,Prestada,"$15,001 y $25,000",0,2,0,,Cónyuge,Sí,No,35,Primaria Completa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,32,0,"$15,001 y $25,000",11.0,33,Hombres,0.0074577975054071,0.2344966113494175,0.5670404554359224,0.1596845734485263,0.0313205622607265,0.3531215138705468,0.5821790909423932,0.0646993951870599,0.2988342690917784,0.5358653164327091,0.1420874538594689,0.0232129606160436,30.351747965291395,17.013169756409255,15.117432847998224,105.48235056969887,D+,0.0,0.2976122486863492,0.467861699384467,0.20116055700630184,0.03279070202570951,0.0005747928971721186,0.0,0.9999999999999997,,,,,,,,,,,D+
14544,2023-04-12 00:00:00+00:00,Zapotlanejo,141240071,03,Insuficiente transporte público,Poca frecuencia de paso en el día,4,Propia,"$3,001 y $7,000",0,0,0,,Jefe del hogar,No,No,35,No estudió,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,"$3,001 y $7,000",0.0,85,Hombres,0.1346061989025742,0.3006698993273877,0.4067981324508046,0.1140507948365052,0.0438749744827287,0.7345816648749709,0.2392027573703835,0.0262155777546455,0.2803816744374637,0.4828158997412983,0.1821070630583304,0.0546953627629074,25.043500601811452,6.972998331357546,16.08892891317345,48.10542784634245,D,0.5925483801920776,0.3917415736535416,0.013277792359261993,0.0024322537951191004,0.0,0.0,0.0,1.0000000000000002,,,,,,,,,,,D
14547,2023-04-12 00:00:00+00:00,Zapotlanejo,141240071,03,Falta de señalamientos,La distancia a las paradas,5,Propia,"Más de $25,001",2,0,0,En la cochera de la casa,Cónyuge,Sí,No,35,Primaria Completa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,32,43,"Más de $25,001",11.0,53,Mujeres,0.0105895494247779,0.0742635265703438,0.2609027640664349,0.3456391571158446,0.3086050028225994,0.042949425170116,0.5072761549098751,0.4497744199200088,0.0201744601760236,0.2043259103374342,0.4789395313177491,0.2965600981687931,43.92624498412206,33.31402545407742,24.415082139834496,187.65535257803396,C+,0.0,9.175648327626154e-06,0.0003751073827531156,0.010614035714970696,0.17361526791405094,0.5095989970014918,0.3057874163384061,1.0000000000000004,,,,,,,,,,,C+
14549,2023-04-12 00:00:00+00:00,Zapotlanejo,141240071,03,Vialidades insuficientes,La distancia a las paradas,7,Propia,No quiso responder,4 o más,1,1,"En la calle, afuera de la casa",Hijo,Sí,No,35,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,53,Hombres,0.0156799668833154,0.0918941805229852,0.149902341099156,0.2733421336300776,0.4691813778644657,0.0283536685451703,0.1744766108528348,0.7971697206019948,0.0162433691156113,0.0998403562400156,0.5136833240929987,0.3702329505513744,47.219187478634595,41.65441552876179,25.90324684864109,248.77684985603744,A/B,0.0,0.0,0.0,0.0,0.0007914834469432987,0.022117518831916056,0.9770909977211404,0.9999999999999998,,,,,,,,,,,A/B
